Loan ID,Borrower ID,branch,Disbursement Date,Disbursement Amount,Savings,Salary,Interest Rate,n_guarantors,label,outcome
Loan2861046,Client59764,Rutsiro,2023-02-23,1840000,573254,136298,13,2,0,Normal
Loan2861061,Client127204,Rutsiro,2023-02-23,1200000,493398,106314,13,3,0,Normal
Loan2861064,Client79282,Gasabo,2023-02-23,2060000,348105,228865,14,3,0,Normal
Loan2861080,Client151198,Rusizi,2023-02-23,1555000,123332,105863,13,2,0,Normal
Loan2861102,Client63037,Nyamagabe,2023-02-23,1600000,-132777,130435,13,2,0,Normal
Loan2861112,Client63018,Nyamagabe,2023-02-23,1700000,261864,135185,13,2,0,Normal
Loan2861136,Client7796,Rusizi,2023-02-23,1750000,561699,141444,13,2,0,Normal
Loan2861177,Client124110,Nyamagabe,2023-02-23,1500000,443961,99997,13,2,0,Normal
Loan2861179,Client51582,Nyamagabe,2023-02-23,3500000,190738,239365,13,3,0,Normal
Loan2861185,Client73960,Rusizi,2023-02-23,3500000,1869790,264603,13,3,0,Normal
Loan2861211,Client125522,Rusizi,2023-02-23,1455000,164825,114314,13,3,0,Normal
Loan2861217,Client150983,Rusizi,2023-02-23,1455000,307907,93520,13,2,0,Normal
Loan2861226,Client7792,Rusizi,2023-02-23,1500000,776090,271381,13,2,0,Normal
Loan2861452,Client108316,Rutsiro,2023-02-24,1650000,261463,129169,13,2,0,Normal
Loan2861472,Client109481,Gasabo,2023-02-24,1660000,572101,107831,13,2,0,Normal
Loan2861474,Client140322,Rubavu,2023-02-24,1600000,107102,122544,13,3,0,Normal
Loan2861476,Client124534,Nyamagabe,2023-02-24,1320000,79995,103623,13,2,0,Normal
Loan2861501,Client171562,Rutsiro,2023-02-24,1570000,65492,115424,13,3,0,Normal
Loan2861547,Client100793,Gasabo,2023-02-24,1660000,64500,124231,13,3,0,Normal
Loan2861554,Client129110,Rubavu,2023-02-24,600000,88461,98087,13,3,0,Normal
Loan2861636,Client103732,Kicukiro,2023-02-24,1660000,314605,160276,13,2,0,Normal
Loan2861695,Client59912,Ngororero,2023-02-24,2680000,304804,176763,13,3,0,Normal
Loan2861713,Client13244,Rubavu,2023-02-24,1959000,916468,146967,13,3,0,Normal
Loan2861721,Client170909,Nyagatare,2023-02-24,1530000,65202,113882,13,3,0,Normal
Loan2861765,Client118366,Rusizi,2023-02-24,3500000,437359,228139,13,3,0,Normal
Loan2861808,Client139549,Nyamagabe,2023-02-24,3350000,132944,263260,13,2,0,Normal
Loan2861833,Client64415,Ngororero,2023-02-24,1940000,817436,196800,13,2,0,Normal
Loan2861852,Client10776,Ngororero,2023-02-24,1200000,905109,76572,14,3,0,Normal
Loan2861862,Client157173,Nyagatare,2023-02-24,1530000,290496,98962,13,3,0,Normal
Loan2861865,Client164404,Ngororero,2023-02-24,2300000,332857,174385,13,3,0,Normal
Loan2861868,Client135204,Gasabo,2023-02-24,1650000,466543,111100,14,3,0,Normal
Loan2861903,Client164403,Ngororero,2023-02-24,2400000,483061,163627,13,3,0,Normal
Loan2861921,Client138488,Kicukiro,2023-02-24,3050000,114201,195716,13,2,0,Normal
Loan2861923,Client88964,Rutsiro,2023-02-24,1550000,120568,105098,13,2,0,Normal
Loan2861924,Client134009,Ngororero,2023-02-24,1550000,113864,101234,13,2,0,Normal
Loan2861941,Client144195,Rutsiro,2023-02-24,1580000,53106,103063,13,2,0,Normal
Loan2861972,Client158384,Ngororero,2023-02-24,1570000,324832,102545,13,3,0,Normal
Loan2861987,Client77764,Rubavu,2023-02-24,1770000,177872,136739,13,3,0,Normal
Loan2862020,Client104093,Nyarugenge,2023-02-24,3380000,378408,223053,13,2,0,Normal
Loan2862073,Client128504,Nyanza,2023-02-24,1550000,241931,114513,13,2,0,Normal
Loan2862115,Client164853,Kicukiro,2023-02-24,1570000,56129,122389,13,3,0,Normal
Loan2862131,Client77374,Rutsiro,2023-02-24,3500000,226073,301440,13,2,0,Normal
Loan2862139,Client176398,Rubavu,2023-02-24,3350000,54856,241305,13,3,0,Normal
Loan2862152,Client180028,Gasabo,2023-02-24,2310000,162927,281500,14,3,1,Written off
Loan2862187,Client130550,Rusizi,2023-02-24,1500000,75799,112993,13,2,0,Normal
Loan2862188,Client109631,Gasabo,2023-02-24,1670000,85724,124046,13,3,0,Normal
Loan2862189,Client167179,Rubavu,2023-02-24,1600000,87217,101163,13,3,0,Normal
Loan2862196,Client167389,Rubavu,2023-02-24,1500000,51060,107834,13,3,0,Normal
Loan2862200,Client125490,Nyagatare,2023-02-24,2600000,90369,172252,13,3,0,Normal
Loan2862241,Client108724,Rusizi,2023-02-24,3500000,172323,266211,13,2,0,Normal
Loan2862245,Client113041,Nyagatare,2023-02-24,1630000,110494,105248,13,2,0,Normal
Loan2862249,Client43567,Gasabo,2023-02-24,1740000,391712,250690,13,2,0,Normal
Loan2862258,Client157204,Nyagatare,2023-02-24,1530000,35185,98962,13,3,0,Normal
Loan2862261,Client109626,Rusizi,2023-02-24,2830000,72488,194377,14,2,0,Normal
Loan2862875,Client125046,Nyanza,2023-02-27,1480000,68581,118673,13,2,0,Normal
Loan2862931,Client171448,Rutsiro,2023-02-27,1570000,81600,107288,13,2,0,Normal
Loan2862995,Client139042,Nyamagabe,2023-02-27,1540000,333481,100515,13,3,0,Normal
Loan2863021,Client141879,Nyanza,2023-02-27,3060000,710512,204141,13,3,0,Normal
Loan2863022,Client23906,Nyamagabe,2023-02-27,3140000,1056210,230430,13,2,0,Normal
Loan2863045,Client157800,Ngororero,2023-02-27,1000000,146008,94945,13,2,0,Normal
Loan2863086,Client12428,Kicukiro,2023-02-27,1920000,698305,148903,13,2,0,Normal
Loan2863087,Client118796,Nyanza,2023-02-27,3500000,290550,245943,13,2,0,Normal
Loan2863097,Client157162,Nyagatare,2023-02-27,1530000,65519,98962,13,3,0,Normal
Loan2863099,Client118321,Rusizi,2023-02-27,1610000,131230,103754,13,3,0,Normal
Loan2863111,Client64966,Ngororero,2023-02-27,1720000,551590,112996,13,2,0,Normal
Loan2863149,Client165330,Rutsiro,2023-02-27,1570000,123976,105000,13,2,0,Normal
Loan2863150,Client57523,Nyarugenge,2023-02-27,3500000,1470039,270626,13,3,0,Normal
Loan2863154,Client2810,Nyagatare,2023-02-27,3500000,428392,315970,13,2,0,Normal
Loan2863198,Client70894,Nyagatare,2023-02-27,2330000,790222,158815,13,2,0,Normal
Loan2863234,Client146518,Rubavu,2023-02-27,1600000,323356,122624,13,2,0,Normal
Loan2863238,Client166099,Kicukiro,2023-02-27,1450000,93763,95463,13,3,0,Normal
Loan2863283,Client138018,Kicukiro,2023-02-27,3070000,699302,203892,13,2,0,Normal
Loan2863313,Client139065,Gasabo,2023-02-27,2610000,310265,228957,13,2,0,Normal
Loan2863329,Client174327,Rutsiro,2023-02-27,1570000,59275,115424,13,2,0,Normal
Loan2863335,Client113656,Nyanza,2023-02-27,3000000,296414,160077,14,2,0,Normal
Loan2863339,Client139127,Gasabo,2023-02-27,1570000,59686,235015,13,3,0,Normal
Loan2863341,Client118433,Rusizi,2023-02-27,2185000,82803,161990,13,2,0,Normal
Loan2863349,Client137046,Rutsiro,2023-02-27,1570000,113874,101638,13,2,0,Normal
Loan2863366,Client44213,Nyagatare,2023-02-27,2000000,288208,158746,13,3,0,Normal
Loan2863447,Client182530,Kicukiro,2023-02-27,1500000,78655,117877,13,3,0,Normal
Loan2863466,Client152560,Gasabo,2023-02-27,1570000,61066,101543,13,2,0,Normal
Loan2863478,Client144343,Rutsiro,2023-02-27,1580000,292477,103063,13,2,0,Normal
Loan2863487,Client24273,Nyagatare,2023-02-27,1460000,325527,94212,13,2,0,Normal
Loan2863491,Client91906,Ngororero,2023-02-27,1720000,129909,111571,13,2,0,Normal
Loan2863502,Client134279,Nyagatare,2023-02-27,1530000,186915,98962,13,2,0,Normal
Loan2863537,Client171193,Nyagatare,2023-02-27,3200000,216256,234180,13,3,0,Normal
Loan2863545,Client171183,Nyagatare,2023-02-27,3400000,171805,420144,13,3,0,Normal
Loan2863556,Client166533,Rusizi,2023-02-27,1590000,280086,107288,13,3,0,Normal
Loan2863560,Client143426,Nyagatare,2023-02-27,3350000,639616,221567,13,3,0,Normal
Loan2863572,Client119058,Nyagatare,2023-02-27,1490000,83016,96112,13,3,0,Normal
Loan2863578,Client160015,Gasabo,2023-02-27,1570000,193576,123814,13,3,0,Normal
Loan2863585,Client126611,Nyagatare,2023-02-27,1530000,321981,98962,13,3,0,Normal
Loan2863591,Client150885,Rusizi,2023-02-27,1555000,245420,101120,13,2,0,Normal
Loan2863616,Client158232,Rubavu,2023-02-27,1600000,188026,96370,13,2,0,Normal
Loan2863619,Client144586,Rubavu,2023-02-27,3490000,192252,234065,13,3,0,Normal
Loan2863641,Client57847,Rubavu,2023-02-27,1870000,570605,142462,13,3,0,Normal
Loan2863666,Client12696,Rubavu,2023-02-27,2020000,419817,157082,13,3,0,Normal
Loan2863669,Client124720,Rubavu,2023-02-27,1600000,78870,116938,13,2,0,Normal
Loan2863671,Client147172,Rubavu,2023-02-27,1600000,66439,122146,13,3,0,Normal
Loan2863673,Client133015,Rubavu,2023-02-27,3500000,181854,215086,13,3,0,Normal
Loan2863677,Client142279,Rubavu,2023-02-27,3028000,605733,234730,14,2,0,Normal
Loan2863687,Client132502,Rubavu,2023-02-27,1600000,218538,101163,13,2,0,Normal
Loan2863690,Client146932,Rubavu,2023-02-27,1600000,60863,115424,13,2,0,Normal
Loan2863793,Client149355,Rubavu,2023-02-28,1600000,407380,105934,13,3,0,Normal
Loan2863810,Client45972,Nyanza,2023-02-28,1800000,724724,149287,13,2,0,Normal
Loan2863985,Client55334,Rusizi,2023-02-28,3500000,857111,274365,13,2,0,Normal
Loan2863996,Client126417,Nyarugenge,2023-02-28,3500000,2279643,259909,14,2,0,Normal
Loan2864044,Client134951,Gasabo,2023-02-28,3500000,327754,350723,14,2,0,Normal
Loan2864056,Client143526,Rutsiro,2023-02-28,1500000,53210,110238,13,3,0,Normal
Loan2864058,Client9423,Nyanza,2023-02-28,2730000,253559,197794,13,3,0,Normal
Loan2864066,Client118808,Nyanza,2023-02-28,1640000,530128,106401,13,3,0,Normal
Loan2864103,Client72371,Gasabo,2023-02-28,3470000,170966,263361,13,2,0,Normal
Loan2864137,Client125800,Nyamagabe,2023-02-28,1520000,51894,103013,13,2,0,Normal
Loan2864143,Client132741,Rutsiro,2023-02-28,1200000,636906,157810,13,3,0,Normal
Loan2864151,Client150482,Rusizi,2023-02-28,1555000,82172,123814,13,2,0,Normal
Loan2864159,Client53129,Nyamagabe,2023-02-28,1690000,746838,115045,13,2,0,Normal
Loan2864165,Client48750,Nyagatare,2023-02-28,2630000,665822,173065,13,2,0,Normal
Loan2864187,Client150387,Rusizi,2023-02-28,1570000,46747,101595,13,3,0,Normal
Loan2864201,Client171185,Nyagatare,2023-02-28,3000000,104818,220365,13,2,0,Normal
Loan2864215,Client65606,Rubavu,2023-02-28,950000,422240,112993,13,3,0,Normal
Loan2864226,Client59780,Rubavu,2023-02-28,2770000,647721,214782,13,3,0,Normal
Loan2864251,Client118492,Ngororero,2023-02-28,1520000,461388,98490,13,3,0,Normal
Loan2864271,Client135043,Gasabo,2023-02-28,1450000,294569,102557,14,2,0,Normal
Loan2864289,Client131574,Ngororero,2023-02-28,1450000,384169,99809,13,3,0,Normal
Loan2864292,Client148632,Rubavu,2023-02-28,1600000,96169,142462,13,2,0,Normal
Loan2864336,Client10736,Ngororero,2023-02-28,1000000,432821,124572,13,3,0,Normal
Loan2864337,Client171733,Rutsiro,2023-02-28,1508000,130432,109875,13,2,0,Normal
Loan2864354,Client158772,Nyarugenge,2023-02-28,3500000,806983,228865,14,2,0,Normal
Loan2864368,Client168253,Rubavu,2023-02-28,1600000,284050,218411,13,2,0,Normal
Loan2864378,Client26642,Rubavu,2023-02-28,2270000,207512,164763,13,2,0,Normal
Loan2864384,Client171316,Nyagatare,2023-02-28,1500000,290677,114332,13,3,0,Normal
Loan2864386,Client188329,Kicukiro,2023-02-28,1500000,412057,205317,14,2,0,Normal
Loan2864391,Client150108,Rusizi,2023-02-28,3055000,424766,113164,14,2,0,Normal
Loan2864425,Client87812,HQ,2023-02-28,2810000,315256,446227,14,3,0,Normal
Loan2864445,Client187746,Gasabo,2023-02-28,1730000,323016,128935,14,3,0,Normal
Loan2864451,Client167312,Rubavu,2023-02-28,1600000,57964,114949,13,3,0,Normal
Loan2864469,Client358,Gasabo,2023-02-28,2600000,338680,192791,13,2,0,Normal
Loan2864479,Client16797,Gasabo,2023-02-28,3500000,391107,352737,14,3,0,Normal
Loan2864493,Client117996,Rusizi,2023-02-28,1665000,106592,229318,13,3,0,Normal
Loan2864509,Client1713,Rubavu,2023-02-28,1800000,33167,117516,13,2,0,Normal
Loan2864535,Client171574,Rubavu,2023-02-28,1600000,52342,105934,13,3,0,Normal
Loan2864541,Client129133,Rubavu,2023-02-28,1600000,385094,96187,13,3,0,Normal
Loan2864542,Client55231,Rubavu,2023-02-28,3500000,519750,277526,13,2,0,Normal
Loan2865008,Client133226,Kicukiro,2023-03-01,3400000,635791,281500,14,4,1,Written off
Loan2865167,Client110605,Kicukiro,2023-03-01,3500000,794121,184260,13,3,0,Normal
Loan2865193,Client45758,Rusizi,2023-03-01,1590000,101579,246055,13,2,0,Normal
Loan2865206,Client132244,Kicukiro,2023-03-01,1560000,218450,117639,13,2,0,Normal
Loan2865273,Client145299,Rubavu,2023-03-01,600000,59719,95500,13,3,0,Normal
Loan2865300,Client116948,Nyanza,2023-03-01,3500000,1222670,202721,13,2,0,Normal
Loan2865324,Client41646,Nyarugenge,2023-03-01,3500000,853479,398362,13,2,0,Normal
Loan2865340,Client172496,Ngororero,2023-03-01,1570000,128949,154334,13,3,0,Normal
Loan2865350,Client154567,Rusizi,2023-03-01,3235000,174893,232640,13,2,0,Normal
Loan2865419,Client108121,Nyamagabe,2023-03-01,1550000,144597,127572,13,3,0,Normal
Loan2865435,Client145538,Rusizi,2023-03-01,1420000,75907,124444,13,3,0,Normal
Loan2865478,Client79056,Rusizi,2023-03-01,1700000,678700,110314,13,2,0,Normal
Loan2865509,Client155429,Nyagatare,2023-03-01,3400000,203582,248765,13,3,0,Normal
Loan2865515,Client141252,Nyamagabe,2023-03-01,2800000,386897,186847,13,3,0,Normal
Loan2865521,Client172565,Ngororero,2023-03-01,1570000,276146,105409,13,3,0,Normal
Loan2865558,Client166667,Rutsiro,2023-03-01,1570000,51729,110674,13,3,0,Normal
Loan2865560,Client130185,Ngororero,2023-03-01,1480000,82330,114863,13,3,0,Normal
Loan2865597,Client31748,Ngororero,2023-03-01,1390000,73596,102750,13,3,0,Normal
Loan2865606,Client47650,Nyamagabe,2023-03-01,2100000,233634,139189,13,2,0,Normal
Loan2865623,Client5487,Gasabo,2023-03-01,2120000,290779,165764,13,2,0,Normal
Loan2865645,Client151118,Gasabo,2023-03-01,2340000,471181,172529,13,2,0,Normal
Loan2865672,Client137130,Gasabo,2023-03-01,1570000,311099,101395,13,3,0,Normal
Loan2865682,Client163408,Ngororero,2023-03-01,1500000,51428,100174,13,3,0,Normal
Loan2865688,Client11945,Nyamagabe,2023-03-01,2500000,161868,175847,13,2,0,Normal
Loan2865724,Client188233,Kicukiro,2023-03-01,1390000,60702,119323,14,3,0,Normal
Loan2865736,Client178808,Rubavu,2023-03-01,1800000,777706,281500,14,3,1,Written off
Loan2865747,Client176799,Ngororero,2023-03-01,1750000,68779,120825,14,3,0,Normal
Loan2865795,Client124224,Rusizi,2023-03-01,2290000,191535,180721,13,3,0,Normal
Loan2865839,Client39847,Nyarugenge,2023-03-01,1500000,740108,200775,14,2,0,Normal
Loan2865860,Client157722,Ngororero,2023-03-01,1485000,86022,95420,13,2,0,Normal
Loan2865887,Client180837,Nyarugenge,2023-03-01,1570000,72692,115100,13,3,0,Normal
Loan2865956,Client133981,Rubavu,2023-03-01,1600000,291324,96413,13,3,0,Normal
Loan2865963,Client126908,Nyamagabe,2023-03-01,1400000,212714,98140,13,2,0,Normal
Loan2865983,Client164409,Ngororero,2023-03-01,2400000,105968,174385,13,3,0,Normal
Loan2865989,Client166562,Rutsiro,2023-03-01,1500000,161520,112748,13,2,0,Normal
Loan2865995,Client171198,Nyagatare,2023-03-01,2350000,84143,197794,13,3,0,Normal
Loan2866001,Client146725,Rutsiro,2023-03-01,1570000,59811,112889,13,2,0,Normal
Loan2866017,Client144798,Rubavu,2023-03-01,1570000,23810,122544,13,3,0,Normal
Loan2866072,Client158464,Nyagatare,2023-03-01,1420000,54480,98962,13,3,0,Normal
Loan2866076,Client129375,Gasabo,2023-03-01,1570000,76392,101543,13,2,0,Normal
Loan2866084,Client172954,Nyarugenge,2023-03-01,750000,206086,228865,14,3,0,Normal
Loan2866087,Client172280,Nyanza,2023-03-01,3500000,1119330,2103272,14,2,0,Normal
Loan2866091,Client52974,Gasabo,2023-03-01,1760000,385648,115016,13,2,0,Normal
Loan2866104,Client162223,Rusizi,2023-03-01,1570000,310141,160276,13,2,0,Normal
Loan2866106,Client65622,Rubavu,2023-03-01,1755000,62522,113648,13,2,0,Normal
Loan2866132,Client187982,Kicukiro,2023-03-01,3070000,261170,168608,13,2,0,Normal
Loan2866139,Client166537,Rusizi,2023-03-01,3420000,545792,246055,13,3,0,Normal
Loan2866154,Client5735,Rusizi,2023-03-01,3330000,1621851,219776,13,3,0,Normal
Loan2866201,Client166688,Rusizi,2023-03-01,1500000,275487,107388,13,2,0,Normal
Loan2866214,Client166828,Rusizi,2023-03-01,1570000,107329,105332,13,2,0,Normal
Loan2866231,Client166319,Rusizi,2023-03-01,3300000,464910,234065,13,3,0,Normal
Loan2866245,Client167597,Rusizi,2023-03-01,1555000,48485,107288,13,3,0,Normal
Loan2866562,Client18470,Rutsiro,2023-03-02,1750000,79591,137723,13,3,0,Normal
Loan2866567,Client158482,Rubavu,2023-03-02,1600000,123316,107834,13,2,0,Normal
Loan2866590,Client8003,Nyarugenge,2023-03-02,3250000,390454,270542,14,2,0,Normal
Loan2866606,Client85498,Gasabo,2023-03-02,3500000,1815632,270626,13,2,0,Normal
Loan2866671,Client149289,Nyanza,2023-03-02,1550000,60898,100041,13,2,0,Normal
Loan2866701,Client162190,Rutsiro,2023-03-02,1600000,57213,103084,13,2,0,Normal
Loan2866708,Client188110,Kicukiro,2023-03-02,430000,31159,235900,14,2,0,Normal
Loan2866762,Client44418,Nyamagabe,2023-03-02,2560000,90305,185975,13,2,0,Normal
Loan2866779,Client149875,Rusizi,2023-03-02,3070000,480502,204141,13,3,0,Normal
Loan2866847,Client121129,Rubavu,2023-03-02,3500000,528563,271335,13,2,0,Normal
Loan2866851,Client79297,Gasabo,2023-03-02,1350000,433912,113441,13,2,0,Normal
Loan2866859,Client147817,Rusizi,2023-03-02,1570000,66111,102545,13,2,0,Normal
Loan2866870,Client144577,Rutsiro,2023-03-02,1600000,68278,122389,13,2,0,Normal
Loan2866878,Client42861,Ngororero,2023-03-02,1850000,122635,260424,14,3,0,Normal
Loan2866936,Client78680,Nyagatare,2023-03-02,1490000,562220,224663,13,2,0,Normal
Loan2866957,Client149229,Nyanza,2023-03-02,1580000,61184,105332,13,3,0,Normal
Loan2866959,Client132132,Nyarugenge,2023-03-02,1540000,52058,103063,13,2,0,Normal
Loan2866980,Client99662,Gasabo,2023-03-02,1660000,197699,107831,13,3,0,Normal
Loan2866993,Client40690,Nyamagabe,2023-03-02,3500000,342652,327014,13,3,0,Normal
Loan2866998,Client74063,Nyarugenge,2023-03-02,3500000,1858143,238324,13,2,0,Normal
Loan2867005,Client129704,Gasabo,2023-03-02,1660000,166284,108009,13,2,0,Normal
Loan2867017,Client168784,Rusizi,2023-03-02,1455000,153712,108657,13,2,0,Normal
Loan2867022,Client160744,Gasabo,2023-03-02,1570000,133910,107739,13,3,0,Normal
Loan2867054,Client75427,Nyagatare,2023-03-02,3300000,461718,223444,13,2,0,Normal
Loan2867057,Client158163,Ngororero,2023-03-02,1570000,140731,101357,13,3,0,Normal
Loan2867082,Client74557,Ngororero,2023-03-02,1700000,112795,136157,13,2,0,Normal
Loan2867087,Client133904,Rubavu,2023-03-02,1485000,73141,96413,13,3,0,Normal
Loan2867107,Client166900,Gasabo,2023-03-02,2400000,1094195,269995,14,2,0,Normal
Loan2867165,Client142029,Ngororero,2023-03-02,1570000,173025,102545,13,3,0,Normal
Loan2867204,Client89263,Nyarugenge,2023-03-02,2000000,746524,275374,13,2,0,Normal
Loan2867238,Client3833,Ngororero,2023-03-02,1990000,448663,127483,13,3,0,Normal
Loan2867244,Client155977,Gasabo,2023-03-02,1420000,165247,91895,13,3,0,Normal
Loan2867297,Client19446,Ngororero,2023-03-02,3480000,1462833,283783,13,3,0,Normal
Loan2867336,Client157360,Nyagatare,2023-03-02,1530000,319153,98962,13,3,0,Normal
Loan2867348,Client119008,Kicukiro,2023-03-02,3100000,246159,242558,14,2,0,Normal
Loan2867373,Client100171,Nyanza,2023-03-02,3500000,1509731,259220,13,3,0,Normal
Loan2867388,Client165622,Kicukiro,2023-03-02,1550000,292426,105863,13,2,0,Normal
Loan2867410,Client149346,Rusizi,2023-03-02,700000,139782,96895,13,3,0,Normal
Loan2867449,Client131962,Rusizi,2023-03-02,1490000,107122,117164,13,3,0,Normal
Loan2867459,Client57814,Rubavu,2023-03-02,1835000,409113,119086,13,3,0,Normal
Loan2867477,Client101897,Kicukiro,2023-03-02,2760000,1055789,379100,14,2,0,Normal
Loan2867506,Client25417,Gasabo,2023-03-02,2330000,639406,166300,14,3,1,Written off
Loan2867534,Client98136,Rusizi,2023-03-02,1745000,640981,113164,13,2,0,Normal
Loan2867623,Client45774,Rubavu,2023-03-02,2200000,165532,117850,14,2,0,Normal
Loan2868000,Client163828,Kicukiro,2023-03-03,650000,201738,281500,14,2,1,Written off
Loan2868008,Client188377,Rubavu,2023-03-03,2280000,405830,234730,14,3,0,Normal
Loan2868031,Client132453,Gasabo,2023-03-03,3500000,609521,285536,13,3,0,Normal
Loan2868058,Client148684,Rubavu,2023-03-03,3500000,775935,241155,13,3,0,Normal
Loan2868099,Client156669,Gasabo,2023-03-03,1570000,30639,101543,13,2,0,Normal
Loan2868211,Client57520,Nyarugenge,2023-03-03,3500000,291656,282650,13,2,0,Normal
Loan2868225,Client133043,Rusizi,2023-03-03,2730000,170338,179405,13,3,0,Normal
Loan2868270,Client100257,Rubavu,2023-03-03,2710000,118501,177847,13,2,0,Normal
Loan2868274,Client46383,Gasabo,2023-03-03,1840000,455043,119766,13,2,0,Normal
Loan2868281,Client137360,Rutsiro,2023-03-03,1550000,321765,101638,13,3,0,Normal
Loan2868312,Client138413,Kicukiro,2023-03-03,1500000,100279,103063,13,3,0,Normal
Loan2868335,Client174173,Rubavu,2023-03-03,3500000,58355,235986,13,2,0,Normal
Loan2868343,Client158216,Ngororero,2023-03-03,1200000,148287,96370,13,2,0,Normal
Loan2868378,Client158977,Nyamagabe,2023-03-03,500000,74964,103935,13,3,0,Normal
Loan2868381,Client124626,Rubavu,2023-03-03,1570000,59469,122544,13,2,0,Normal
Loan2868420,Client77741,Rutsiro,2023-03-03,1550000,78023,105594,13,3,0,Normal
Loan2868429,Client158379,Ngororero,2023-03-03,1500000,314792,97795,13,3,0,Normal
Loan2868448,Client172341,Ngororero,2023-03-03,1570000,1347,105409,13,3,0,Normal
Loan2868468,Client16713,Gasabo,2023-03-03,1200000,946661,125730,13,2,0,Normal
Loan2868476,Client61499,Ngororero,2023-03-03,1800000,83581,123632,14,3,0,Normal
Loan2868485,Client188250,Kicukiro,2023-03-03,1630000,46453,125957,14,3,0,Normal
